Label	Weight	Text
q_Faq	1	Creo que eres muy sabio
q_Faq	1	como son las tarifas de servicios
q_Faq	1	por que no me han hecho la reconexion
q_Faq	1	¿Qué opinion tienes sobre Estados Unidos
q_Faq	1	Hola ¿qué pasa doc
q_Faq	1	Hola ¿qué me cuentas
q_Faq	1	que productos puedo sacar con el cupo brilla
q_Faq	1	¿Cuál es tu opinion de las gallinas
q_Faq	1	Madría mía que pesado
q_Faq	1	requisitos cambio de estrato
q_Faq	1	en cuantos dias dan respuesta a una solicitud de pqr
q_Faq	1	para realizar un acuerdo de pago
q_Faq	1	Pienso que eres súper astuto
q_Faq	1	Considero que eres mi favorita
q_Faq	1	Eres hermano de Aura
q_Faq	1	Ey, ¿qué hay
q_Faq	1	que necesito para hacer un acuerdo de pago
q_Faq	1	Reciben pagos con tarjeta
q_Faq	1	Eres genial
q_Faq	1	¿Como te llamo
q_Faq	1	Eres el bot más plasta
q_Faq	1	Cúentame como te llaman
q_Faq	1	¡Presente!
q_Faq	1	Hey, ya he vuelto
q_Faq	1	Quiero hacer una reclamacion.
q_Faq	1	Lo que has dicho es muy sagaz
q_Faq	1	¿Eres primo de Bixby
q_Faq	1	Pareces contento esta semana
q_Faq	1	¿Qué opinas sobre la música
q_Faq	1	Aburres
q_Faq	1	Puedo financiar credito de estudio
q_Faq	1	¿Qué opinas sobre el deporte
q_Faq	1	¿Conoces a Skynet
q_Faq	1	Hey, he vuelto nena
q_Faq	1	Eres muy listo
q_Faq	1	Qué de buen humor estás
q_Faq	1	necesito una visita para el mantenimiento del transformador.
q_Faq	1	¿Te puedes presentar
q_Faq	1	Hola, te doy las buenas noches
q_Faq	1	Eres ingenioso
q_Faq	1	Me puede decir que dias se atiende y el horario, cual es el numero de la linea
q_Faq	1	Como hago para bloquear mi recibo para que no financien
q_Faq	1	efectuar poliza
q_Faq	1	Qué predecible eres
q_Faq	1	Lo que has dicho es increíblemente sabio
q_Faq	1	Lo que has dicho es muy ingenioso
q_Faq	1	Hola ¿qué pasa contigo tío
q_Faq	1	Considero que eres muy especial
q_Faq	1	Dulces sueños
q_Faq	1	¿Qué opinas de las flores
q_Faq	1	¿Eres hermana de Jarvis
q_Faq	1	Siento que eres la mejor
q_Faq	1	¿Qué opinas sobre las flores
q_Faq	1	Cuenta como es tu funcionamiento
q_Faq	1	Qué contento se te nota a todas horas
q_Faq	1	¿Como trabajas exactamente
q_Faq	1	Quiero hacer un acuerdo de pago
q_Faq	1	Eres amigo de Hal 9000
q_Faq	1	¿Cuál es tu opinion sobre el mundo
q_Faq	1	¿Eres prima de Samantha
q_Faq	1	DONDE MAS DEBO DE CANCELAR LA FACTURA SI ES SEGURO PARA PAGAR
q_Faq	1	necesito hacer un acuerdo de pago
q_Faq	1	¿Qué piensas del deporte
q_Faq	1	Quiero bloquear mi cupo de brilla y seguros
q_Faq	1	Hola, buenos días colega
q_Faq	1	Soy muy fan tuya
q_Faq	1	¿Cuál es tu labor
q_Faq	1	Eres primo de Watson
q_Faq	1	Eres amigo de Hal
q_Faq	1	Requiero saber los deberes y derechos
q_Faq	1	¿Eres familia de Watson
q_Faq	1	¿Qué opinion tienes sobre el chocolate
q_Faq	1	Me estás aburriendo
q_Faq	1	Qué poca chispa tienes
q_Faq	1	Menuda chapa
q_Faq	1	Me estas aburriendo
q_Faq	1	Puedo negociar mi pago
q_Faq	1	Bien hecho amiga
q_Faq	1	¿Qué opinion tienes sobre el deporte
q_Faq	1	Creo que eres el más especial del mundo
q_Faq	1	Saldo anterior
q_Faq	1	Opino que eres el más guay
q_Faq	1	Creo que eres increíblemente listo
q_Faq	1	Eres agotadora
q_Faq	1	¿Eres familia de Hal
q_Faq	1	Tienes pinta de estar contento
q_Faq	1	¿Qué piensas sobre la música
q_Faq	1	Queremos saber como haces tu trabajo exactamente
q_Faq	1	Está llegando la hora de sobarla
q_Faq	1	¿Has oído hablar de Skynet
q_Faq	1	¿Sabías que eres la mejor del mundo
q_Faq	1	¿Qué piensas de los ancianos
q_Faq	1	¿Has oído hablar de Aura
q_Faq	1	¿Estás alegre ahora mismo
q_Faq	1	¿Cuál es tu opinion sobre los millenial
q_Faq	1	Hola ¿qué pasa contigo
q_Faq	1	¿Estás contenta hoy
q_Faq	1	Cuanto se demoran en contestar mi derecho de peticion
q_Faq	1	¿Qué opinion tienes sobre el rap
q_Faq	1	¿Qué opinion tienes sobre España
q_Faq	1	Opino que eres súper lista
q_Faq	1	Dime como es tu trabajo exactamente
q_Faq	1	Qué de buen humor pareces casi siempre
q_Faq	1	Donde puedo obtener informacion de servicio tecnicos
q_Faq	1	Buenas noches compañera
q_Faq	1	Con brilla puedo financiar soat
q_Faq	1	Considero que eres el mejor del mundo
q_Faq	1	Eres muy rollo
q_Faq	1	¿Sabías que eres un cansino
q_Faq	1	solicito actualizacion de estrato
q_Faq	1	Buenas, buenos días
q_Faq	1	Buenas noches colega
q_Faq	1	Muy buenas noches amiga
q_Faq	1	¿Eres hermano de Alexa
q_Faq	1	Tiempo de atención de PQR´s
q_Faq	1	Eres una pelma
q_Faq	1	Qué alegre se te ve casi siempre
q_Faq	1	Dime como deberían llamarte
q_Faq	1	Que pelma
q_Faq	1	cuales son los requisitos para aumentar mi capacidad de carga
q_Faq	1	Eres primo de Aura
q_Faq	1	Eres familia de Alexa
q_Faq	1	Lista de productos y servicios para comprar con brilla
q_Faq	1	Razón social
q_Faq	1	¿Conoces mas bots
q_Faq	1	Good morning
q_Faq	1	Porque cobran intereses en mi recibo
q_Faq	1	Donde puedo pagar el recibo
q_Faq	1	¿Qué pasa contigo
q_Faq	1	¿Te importaría decirme tu nombre
q_Faq	1	¿Tienes un nombre
q_Faq	1	Se te ve muy contenta
q_Faq	1	¿Con quién estoy hablando
q_Faq	1	requiero de una adecuacion
q_Faq	1	Eres familia de Aura
q_Faq	1	Eres familiar de Google Assistant
q_Faq	1	¿Eres amiga de Aura
q_Faq	1	Qué de buen humor se te ve casi siempre
q_Faq	1	Alamacenes donde puedo financiar con brilla
q_Faq	1	Opino que eres sagaz
q_Faq	1	¿Te habían dicho que eres guay
q_Faq	1	¿Sabes que eres un chapas
q_Faq	1	Que sepas que eres el mejor
q_Faq	1	¿Qué opinas sobre los perros
q_Faq	1	¿Qué tal? Buenas tardes
q_Faq	1	Te crees increíblemente sabia
q_Faq	1	Dejar de pagar poliza de seguro
q_Faq	1	Cual es la tarifa vigente
q_Faq	1	Qué contenta se te ve todos los días
q_Faq	1	Opino que eres el mejor del mundo
q_Faq	1	Alguien está muy contenta hoy
q_Faq	1	¿Eres amigo de Hal
q_Faq	1	como hago para pagar por cuotas lo que estpy debiendo
q_Faq	1	Que dias puedo ir a la oficina
q_Faq	1	Donde puedo ver el contrato
q_Faq	1	¿Qué es Brilla
q_Faq	1	Estás que te sales
q_Faq	1	¿Qué opinas sobre los dibujos
q_Faq	1	Muy bien hecho
q_Faq	1	¿Cuál es tu opinion sobre los dibujos
q_Faq	1	¿Qué opinas del queso
q_Faq	1	¿Eres prima de Bixby
q_Faq	1	Que es Revision periodica
q_Faq	1	Que puedo hacer si no tengo toda la plata para pagar
q_Faq	1	por error pague dos veces la factura necesito que me devuelva  el dinero
q_Faq	1	Qué alegre se te ve
q_Faq	1	Te considero muy especial
q_Faq	1	¿Cuál es tu opinion sobre el chocolate
q_Faq	1	Cuenta como es tu trabajo exactamente
q_Faq	1	Vaya pesado
q_Faq	1	Eso que has dicho es perspicaz
q_Faq	1	Quiero que me digas quien eres
q_Faq	1	Cuando abre la oficina
q_Faq	1	¿Qué opinas sobre el queso
q_Faq	1	Que ya he vuelto nene
q_Faq	1	¿Como te gustaría que te llamara
q_Faq	1	Dime quién eres
q_Faq	1	Pienso que eres muy mordaz
q_Faq	1	Te crees mordaz
q_Faq	1	¿Eres hermano de Eliza
q_Faq	1	Queremos saber como es tu funcion
q_Faq	1	La empresa recibe pagos con tarjeta
q_Faq	1	Menuda pesada
q_Faq	1	Trabajas genial
q_Faq	1	CUALES SON LOS DEBERES Y DERECHOS QUE TENEMOS COMO USURIOS PARA UN SERVCIO
q_Faq	1	Dime como te suelen llamar
q_Faq	1	Eres amigo de Cortana
q_Faq	1	Creo que eres increíblemente ingenioso
q_Faq	1	Q cansina
q_Faq	1	Me pareces muy listo
q_Faq	1	¿Qué opinion tienes de los dibujos
q_Faq	1	¿Qué opinas sobre las gallinas
q_Faq	1	Lo que has dicho es súper mordaz
q_Faq	1	Muy buenas tardes compañero
q_Faq	1	Dinos como es tu labor exactamente
q_Faq	1	Estoy en  donde puedo pagar
q_Faq	1	¿Tu nombre es
q_Faq	1	Pienso que eres increíblemente astuta
q_Faq	1	Eres buena en tu trabajo
q_Faq	1	¿Eres familiar de Hal 9000
q_Faq	1	requisito para financiacion
q_Faq	1	Puedo pagar en
q_Faq	1	Se te ve muy contento
q_Faq	1	Qué poco interés tienes
q_Faq	1	Tratamiento de datos
q_Faq	1	¿Te puedes creer que eres la mejor del mundo
q_Faq	1	Creo que eres súper inteligente
q_Faq	1	Dinos como me puedes ayudar exactamente
q_Faq	1	Pareces contenta hoy
q_Faq	1	Te crees súper astuto
q_Faq	1	¿Te sientes alegre esta mañana
q_Faq	1	Opino que eres mi favorito
q_Faq	1	Qué poco interesante eres
q_Faq	1	Que sepas que eres la más especial del mundo
q_Faq	1	Quiero saber como funcionas
q_Faq	1	Dime como te gustaría que te llamara
q_Faq	1	A que lugar puedo ir a pagar
q_Faq	1	¿Sabes quién es Cortana
q_Faq	1	¿Por qué eres tan pelma
q_Faq	1	Parece que estás feliz esta mañana
q_Faq	1	Lo que has dicho es sabio
q_Faq	1	Te crees astuto
q_Faq	1	¿Como haces tu trabajo exactamente
q_Faq	1	Buenas ¿qué tal
q_Faq	1	CADA CUANTO VAN LOS TECNICOS PARA REPARACION O MANTENIMIENTO
q_Faq	1	Como puedo conocer mi recibo
q_Faq	1	Que estoy de vuelta
q_Faq	1	Explícame cuál es tu trabajo
q_Faq	1	Cambio capacidad contratada
q_Faq	1	cambio de capacidad contratada
q_Faq	1	Eres muy aburrida
q_Faq	1	¿Qué opinas sobre España
q_Faq	1	Tus contestaciones son las mejores
q_Faq	1	Te digo que he vuelto nene
q_Faq	1	Pareces contento esta mañana
q_Faq	1	Brilla garantia
q_Faq	1	En cuanto esta el kilovatio en este mes
q_Faq	1	QUEJA
q_Faq	1	Eres la bot mas cansina
q_Faq	1	Bloquear el cupo brilla
q_Faq	1	como puedo cambiar el estrato
q_Faq	1	en cuanto tiempo me realizan la visita
q_Faq	1	Te crees muy perspicaz
q_Faq	1	¿Eres primo de Aura
q_Faq	1	En cuanto tiempo me dan respuesta de una
q_Faq	1	Qué contenta pareces a todas horas
q_Faq	1	Hola, muy buenos días te deseo
q_Faq	1	¿Sabias q eres una plasta
q_Faq	1	Reclamar un seguro
q_Faq	1	Opino que eres increíblemente ingenioso
q_Faq	1	Opino que eres muy sabia
q_Faq	1	¿Eres primo de Alexa
q_Faq	1	¿Sabes que eres guay
q_Faq	1	Hola, buenas tardes compañero
q_Faq	1	Vaya coñazo eres
q_Faq	1	Dinos como es lo que haces exactamente
q_Faq	1	Dime como quieres que me refiera a ti
q_Faq	1	Siempre estás muy alegre
q_Faq	1	Es hora de empiltrarme
q_Faq	1	Ola
q_Faq	1	¿Eres amiga de Jarvis
q_Faq	1	Cuenta como haces tu trabajo exactamente
q_Faq	1	Qué poca conversacion tienes
q_Faq	1	Estás muy contenta casi siempre
q_Faq	1	No tengo para pagar mi factura, que puedo hacer
q_Faq	1	DONDE PUEDO SACAR UN TV CON MI CUPO BRILLA
q_Faq	1	DONDE MAS SE PUEDE PAGAR LA FACTURA
q_Faq	1	Haz efectiva tu poliza
q_Faq	1	¿Cuál es tu opinion de España
q_Faq	1	¿Te han dicho que eres muy guay
q_Faq	1	Creo que eres súper sagaz
q_Faq	1	Eres increíblemente ingenioso
q_Faq	1	Hola, he llegado
q_Faq	1	¿Qué opinion tienes sobre la leche
q_Faq	1	Hola, aquí me tienes
q_Faq	1	Pienso que eres muy astuta
q_Faq	1	Lo que has dicho es inteligente
q_Faq	1	Queremos saber como es tu funcionamiento
q_Faq	1	Eres familiar de Hal
q_Faq	1	Di como te suelen llamar
q_Faq	1	¿Qué opinas de España
q_Faq	1	Queremos saber como me puedes ayudar exactamente
q_Faq	1	¿Sabes quién es Hal 9000
q_Faq	1	¿Te sientes feliz hoy
q_Faq	1	A QUIEN ME LE PUEDO DIRIGIR PARA LA INFORMACION DE TARIFAS SI POR MEDIO DE UNA SOLICTUD ESCRITA AY OTRO MEDIO
q_Faq	1	¿Qué opinion tienes sobre los Goya
q_Faq	1	¿Cuál es tu opinion de los sandwich
q_Faq	1	Di como te puedo llamar
q_Faq	1	¿Estás de buen humor esta mañana
q_Faq	1	Cuanto se demoran en revisar el calentador estufa horno
q_Faq	1	Cuando llega el tecnico
q_Faq	1	Eres prima de Watson
q_Faq	1	Conectar el calentador estufa cocina
q_Faq	1	Cuéntame como es tu trabajo exactamente
q_Faq	1	Opino que eres increíblemente lista
q_Faq	1	¿Eres prima de Google Assistant
q_Faq	1	Di como te gustaría que te llamara
q_Faq	1	Tiempos de atencion SQR
q_Faq	1	Eres agotador
q_Faq	1	Estás de buen humor siempre
q_Faq	1	Me aburres lo más grande
q_Faq	1	Con brilla puedo financiar ropa
q_Faq	1	como pagar la factura por cuotas
q_Faq	1	¿Te sientes contento esta semana
q_Faq	1	Me encantas
q_Faq	1	solicito colocar una queja o reclamo
q_Faq	1	¿Qué opinion tienes sobre los millenial
q_Faq	1	quiero pagar en cuotas el saldo
q_Faq	1	¿Por qué eres tan aburrido
q_Faq	1	Está llegando la hora de planchar la oreja
q_Faq	1	Eres sabio
q_Faq	1	Eres amiga de Samantha
q_Faq	1	¿Te puedes creer que eres mi preferida
q_Faq	1	Quiero que nos cuentes tu nombre
q_Faq	1	Hola, ¿qué tal? buenas noches
q_Faq	1	Direccion oficinas
q_Faq	1	Dime como haces tu labor exactamente
q_Faq	1	Cuéntame como quieres que me dirija a ti
q_Faq	1	En que tiendas puedo usar el credito brilla
q_Faq	1	¿Qué opinion tienes de los azúcares
q_Faq	1	Te crees increíblemente listo
q_Faq	1	Tienes pinta de estar contento esta mañana
q_Faq	1	¿Te sientes contenta
q_Faq	1	Eres la bot más aburrida
q_Faq	1	Necesito el contrato con la empresa
q_Faq	1	Hola, buenos días tenga usted
q_Faq	1	no me alcanzo para pagar puedo pagar con otro cupo
q_Faq	1	Di como se dirige a ti la gente
q_Faq	1	¿Cuál es tu opinion del deporte
q_Faq	1	¿Sabes que eres mi preferida
q_Faq	1	Dime como te podemos llamar
q_Faq	1	cuales son los requisitos para el cambiar mi medidor
q_Faq	1	Necesito el contrato de condiciones
q_Faq	1	Que me digas tu nombre de una vez
q_Faq	1	en que parte tambien puedo cancelar
q_Faq	1	Eres súper brillante
q_Faq	1	quiero solocitar la reconexión del servicio
q_Faq	1	¿Has oído hablar de Cortana
q_Faq	1	Eres mordaz
q_Faq	1	Creo que eres muy especial
q_Faq	1	Dime como es tu funcion
q_Faq	1	Quiero saber que es lo que me cobran en las facturas
q_Faq	1	¿Sabes que eres un muermo
q_Faq	1	Eres muy guay
q_Faq	1	cuanto demora en que me respondan una queja
q_Faq	1	Ey, ¿qué pasa
q_Faq	1	Qué rallada
q_Faq	1	que en cuanto tiempo se tiene respuesta de lo solicitado
q_Faq	1	precios de tarifas
q_Faq	1	Te considero la mejor
q_Faq	1	Que cansino
q_Faq	1	Te crees increíblemente astuto
q_Faq	1	Buenas ¿qué pasa contigo
q_Faq	1	Considero que eres la mejor del mundo
q_Faq	1	¿Cuál es tu opinion de la música
q_Faq	1	que puedo hacer para que me devuelvan el pago que realice doble
q_Faq	1	Lo que has dicho es súper ingenioso
q_Faq	1	Explícame como es tu trabajo
q_Faq	1	Opino que eres genial
q_Faq	1	Qué gran respuesta
q_Faq	1	Te crees súper astuta
q_Faq	1	cambio de consumo contratado
q_Faq	1	cuanto tiempo tiene de garantia el producto  que se financio mediante Brilla
q_Faq	1	Qué de buen humor se te ve siempre
q_Faq	1	como Unificar cupos brilla
q_Faq	1	Cuando vienen a conectar la estufa
q_Faq	1	Hola, buenas tardes
q_Faq	1	Creo que eres la más especial del mundo
q_Faq	1	¿Te puedes creer que eres mi favorito
q_Faq	1	Qué alegre se te ve siempre
q_Faq	1	¿Sabes que eres cansino
q_Faq	1	Menudo chapas
q_Faq	1	Que debo hacer si acaba de fallecer un
q_Faq	1	Dime como te llama la gente
q_Faq	1	Dias de oficinas
q_Faq	1	Hola, buenas tardes qué tal
q_Faq	1	Como hago para hacer efectiva la garantia de mi producto
q_Faq	1	¿Sabías que eres cansino
q_Faq	1	Qué contenta se te nota
q_Faq	1	Explícame cuál es tu funcion exactamente
q_Faq	1	¿Por qué eres tan coñazo
q_Faq	1	Cuenta como haces tu labor
q_Faq	1	¿Por qué eres tan muermo
q_Faq	1	Con brilla puedo financiar herramientas
q_Faq	1	Para que ya no me salga eso de brilla, que hago
q_Faq	1	requisitos aumento de carga
q_Faq	1	que debo de hacer para unificar cupo brilla
q_Faq	1	Opino que eres muy sagaz
q_Faq	1	¿Estás contento hoy
q_Faq	1	que dice el contrato de condiciones uniformes
q_Faq	1	Necesito la direccion de la oficina
q_Faq	1	aca si reciben tarjeta credito para realizar pagos
q_Faq	1	Pienso que eres increíblemente astuto
q_Faq	1	Que me digas como te llamas de una vez
q_Faq	1	Eres hermana de Alexa
q_Faq	1	Que buenas tardes
q_Faq	1	Nos agotas
q_Faq	1	Hola, buenos días tengas
q_Faq	1	Cancelacion de polizas de seguro
q_Faq	1	Opino que eres muy perspicaz
q_Faq	1	Eres muy sabio
q_Faq	1	como cambio de estrato en el recibo
q_Faq	1	Buenas noches amiga
q_Faq	1	Se me daño mi producto
q_Faq	1	Te crees súper perspicaz
q_Faq	1	Estás muy alegre
q_Faq	1	Hola ¿qué te cuentas
q_Faq	1	EN CUANTO TIEMPO ME DAN LA RESPUESTA AL  RECLAMO
q_Faq	1	Te consideras increíblemente astuta
q_Faq	1	Quiero saber cuál es tu funcion
q_Faq	1	Necesito de la certificacion de la red
q_Faq	1	¿Cuál es tu opinion sobre los sandwich
q_Faq	1	requisitos para realizar una financiacion
q_Faq	1	Me pareces genial
q_Faq	1	Tienes pinta de estar de buen humor esta mañana
q_Faq	1	Ey ¿qué hay
q_Faq	1	¿Sabes que eres el mejor del mundo
q_Faq	1	Que cansina
q_Faq	1	Que tramite hay que hacer y cuanto cuesta una revision periodica
q_Faq	1	Qué pelma
q_Faq	1	¿Eres amigo de Watson
q_Faq	1	Di como te podemos llamar
q_Faq	1	requisitos acuerdo de pago
q_Faq	1	No quiero seguir con un seguro que tengo en la factura
q_Faq	1	¿Eres primo de Samantha
q_Faq	1	Di como es tu trabajo exactamente
q_Faq	1	Buenos días amigo
q_Faq	1	necesito saber que es lo que me estan cobrando
q_Faq	1	Es hora de empezar el día
q_Faq	1	¿Eres familiar de Aura
q_Faq	1	aumento de capacidad del medidor
q_Faq	1	Lista de productos credito brilla
q_Faq	1	requiere realizar convenio
q_Faq	1	Hola, ¿qué te cuentas
q_Faq	1	¿Por qué eres tan pesado
q_Faq	1	Eres familia de Samantha
q_Faq	1	Eso que has dicho es súper ingenioso
q_Faq	1	Eres hermana de Hal
q_Faq	1	Di como te llamas
q_Faq	1	Pague por error un contrato que no es mio
q_Faq	1	garantias Brilla
q_Faq	1	Te crees increíblemente ingenioso
q_Faq	1	Di cuál es tu labor exactamente
q_Faq	1	Que me digas como te gusta que te llamen
q_Faq	1	¿Has oído hablar de Google Assistant
q_Faq	1	Qué feliz pareces a todas horas
q_Faq	1	¿Qué opinas sobre cenar fuera
q_Faq	1	Dime como te llaman todos
q_Faq	1	Estás contento siempre
q_Faq	1	cambio de estrato
q_Faq	1	¿Sabes quién es Watson
q_Faq	1	¿Eres prima de Eliza
q_Faq	1	Hora de comenzar el día
q_Faq	1	Agendamiento
q_Faq	1	Opino que eres increíblemente perspicaz
q_Faq	1	Hola, buenos días ¿qué tal
q_Faq	1	Eso que has dicho es muy perspicaz
q_Faq	1	Me podria informar desde que punto se realizo la reconexion del servicio
q_Faq	1	Lo que has dicho es mordaz
q_Faq	1	Buenas tardes te deseo
q_Faq	1	Me voy a empiltrarme
q_Faq	1	cuanto se demoran mas o menos en ir
q_Faq	1	Buena noche
q_Faq	1	¿Te sientes alegre hoy
q_Faq	1	Cual es el telefono de servicio al cliente
q_Faq	1	Eres bastante listo
q_Faq	1	Pienso que eres perspicaz
q_Faq	1	Cuéntame como debería llamarte
q_Faq	1	¿Eres familiar de Samantha
q_Faq	1	Eres primo de Hal
q_Faq	1	Ey, ¿qué tal
q_Faq	1	¿Sabes que eres especial para mí
q_Faq	1	Estoy de vuelta
q_Faq	1	¿Como te gustaría que me dirigiera a ti
q_Faq	1	¿Como quieres que te llame
q_Faq	1	Muy buenas tardes colega
q_Faq	1	como cambio el estrato en la factura
q_Faq	1	Explícame como haces tu trabajo
q_Faq	1	¿Cuál es tu opinion sobre la democracia
q_Faq	1	Ha llegado la hora de irse al catre
q_Faq	1	Me aburres todo
q_Faq	1	Me voy a sobarla
q_Faq	1	Haz efectiva tu póliza
q_Faq	1	Menudo plasta
q_Faq	1	¿Eres familia de Cortana
q_Faq	1	Hola, buenos días compañero
q_Faq	1	¿Qué piensas sobre el queso
q_Faq	1	es posible que me queden los dos cupos brilla
q_Faq	1	Eres hermano de Hal 9000
q_Faq	1	Explícame como me ayudas exactamente
q_Faq	1	Que debo hacer para financiar por brilla
q_Faq	1	Dame tu opinion sobre los animales domésticos
q_Faq	1	Contrato de condiciones uniformes
q_Faq	1	Explícame cuál es tu funcion
q_Faq	1	Hola, muy buenas noches bot
q_Faq	1	Haz el favor de presentarte
q_Faq	1	Cuéntame como me ayudas
q_Faq	1	Pague por error un contrato que no es mio y necesito que me pasen la plata
q_Faq	1	Kaixo
q_Faq	1	¿Y tú eras
q_Faq	1	¿Qué opinion tienes sobre los perros
q_Faq	1	SOAT
q_Faq	1	Tienes pinta de estar feliz hoy
q_Faq	1	Como hacen la reconexion
q_Faq	1	¿Y tu nombre
q_Faq	1	como puedo  pagar ese valor
q_Faq	1	¿Cuál es tu opinion sobre cenar fuera
q_Faq	1	Hola, muy buenas tardes
q_Faq	1	¿Eres hermana de Aura
q_Faq	1	¿Qué opinion tienes de España
q_Faq	1	Que pases una buena noche
q_Faq	1	Donde mas puedo realizar el pago de la factura
q_Faq	1	Ya pague el servicio, me reconectan la energia ya mismo
q_Faq	1	Pienso que eres súper sabia
q_Faq	1	Cansina
q_Faq	1	¿Como te molaría que te llamara
q_Faq	1	Te crees muy brillante
q_Faq	1	Conoces a Hal 9000
q_Faq	1	¿Cuál es tu opinion sobre España
q_Faq	1	Donde queda la parte administrativa
q_Faq	1	necesito cambiar el estrato
q_Faq	1	Cuanto tiempo se demoran
q_Faq	1	¿Qué piensas sobre los ancianos
q_Faq	1	Eres increíblemente mordaz
q_Faq	1	Vaya chapas
q_Faq	1	Cuando me notifican
q_Faq	1	Estás muy de buen humor siempre
q_Faq	1	¿Conoces a Watson
q_Faq	1	¿Has escuchado hablar de Cortana
q_Faq	1	quiero  que me explique el valor que aparece en los conceptos de mi recibo de energia
q_Faq	1	Muy buenas tardes amiga
q_Faq	1	¿Sabes que eres muy especial
q_Faq	1	Qué buen trabajo
q_Faq	1	¿Qué piensas sobre los dibujos
q_Faq	1	Quiero saber sobre los tiempos de servicio
q_Faq	1	Reporte un daño en cuanto tiempo van los de la tecnicos a arreglar el problema
q_Faq	1	¿Eres familia de Bixby
q_Faq	1	¿Como trabajas
q_Faq	1	¿Sabes que eres el mejor
q_Faq	1	Los productos tienen garantia
q_Faq	1	¿Qué opinion tienes sobre el mundo
q_Faq	1	Cuenta como es lo que haces
q_Faq	1	A QUE HORAS ME RECONECTAN EL SERVICIO
q_Faq	1	Trabajas alucinante
q_Faq	1	que tengo que traer para hacer un acuerdo de pago
q_Faq	1	Quiero darte las buenas tardes
q_Faq	1	necesito saber que puedo sacar con brilla, me dan la plata
q_Faq	1	Donde puedo pagar los recibos
q_Faq	1	Eres prima de Hal 9000
q_Faq	1	Hola, ya he vuelto nene
q_Faq	1	¿Te sientes de buen humor hoy
q_Faq	1	Dinos cuál es tu labor
q_Faq	1	Sabes quién es Google Assistant
q_Faq	1	¿Qué piensas de Estados Unidos
q_Faq	1	Trabajas impresionante
q_Faq	1	Hola, te deseo las buenos días
q_Faq	1	cuales son los almacenes que tienen convenio
q_Faq	1	Pague de mas y quiero que me lo devuelvan
q_Faq	1	Dinos como me puedes ayudar
q_Faq	1	en cuantos dias dan respuesta a una solicitud de SQR
q_Faq	1	Ya he llegado
q_Faq	1	Unificar 3 cupos
q_Faq	1	He llegado
q_Faq	1	Buenas noches, hasta luego
q_Faq	1	Pipí caballito
q_Faq	1	¿Qué opinion tienes sobre las grasas
q_Faq	1	¿Qué piensas sobre Estados Unidos
q_Faq	1	Alamacenes para usar cupo brilla
q_Faq	1	Qué coñazo eres
q_Faq	1	Necesito agendar la visita del tecnico
q_Faq	1	Agotas
q_Faq	1	Eres muy predecible
q_Faq	1	Hola, te estoy dando las buenas tardes
q_Faq	1	por que subio la tarifa de energia
q_Faq	1	Buenas noches compañero
q_Faq	1	Mira que cansas
q_Faq	1	Que me digas a qué nombre respondes
q_Faq	1	Buenas ¿qué pasa doc
q_Faq	1	Comercial e industria regulada
q_Faq	1	Parece que estás feliz esta semana
q_Faq	1	Eso que has dicho es increíblemente sagaz
q_Faq	1	que documentos debo traer para cambiar el estrato de mi factura
q_Faq	1	Quiero saber cuál es tu labor exactamente
q_Faq	1	Qué es la Revision periodica
q_Faq	1	Pienso que eres muy lista
q_Faq	1	Donde puedo pagar mi recibo
q_Faq	1	Dinos como es lo que haces
q_Faq	1	Con brilla puedo financiar motos
q_Faq	1	requisitos cambio capacidad contratada
q_Faq	1	Medios de pago
q_Faq	1	Garantía de productos
q_Faq	1	Te considero mi favorito
q_Faq	1	Te curras tus respuestas
q_Faq	1	cuanto cuesta el gas
q_Faq	1	Como hago para hacer valido un seguro
q_Faq	1	Tu trabajo es impresionante
q_Faq	1	Cada cuanto debo de hacer la Revision periodica
q_Faq	1	Lo que has dicho es increíblemente ingenioso
q_Faq	1	Hola ¿qué dices
q_Faq	1	Eres amigo de Samantha
q_Faq	1	Quejas y reclamos
q_Faq	1	como hago para que no aparesca el cupo en el recibo
q_Faq	1	Muy buenos días te deseo
q_Faq	1	Garantia producto brilla
q_Faq	1	Nos estás aburriendo
q_Faq	1	Eso que has dicho es ingenioso
q_Faq	1	Considero que eres la mejor
q_Faq	1	Eres brillante
q_Faq	1	Parece que estás de buen humor hoy
q_Faq	1	Eres un rollazo
q_Faq	1	Eres muy inteligente
q_Faq	1	Creo que eres muy perspicaz
q_Faq	1	Quiero un credito de brilla
q_Faq	1	¿Qué opinion tienes de los gatos
q_Faq	1	Te crees muy lista
q_Faq	1	Quiero un servicio de gas para una casa nueva
q_Faq	1	Buenas, ¿qué te cuentas
q_Faq	1	¿Qué opinion tienes sobre Europa
q_Faq	1	pague por error una factura que no es mia que debo de hacer
q_Faq	1	Valor m3
q_Faq	1	¿Te puedes creer que eres muy especial
q_Faq	1	¿Por qué eres tan chapas
q_Faq	1	Cuéntame como haces tu trabajo exactamente
q_Faq	1	que necesito para realizar el cambio del estrato
q_Faq	1	Pienso que eres increíblemente lista
q_Faq	1	¿Eres familia de Alexa
q_Faq	1	¿Estás feliz esta semana
q_Faq	1	en que otros sitios se puede pagar el recibo
q_Faq	1	Qué contento se te ve todos los días
q_Faq	1	cobertura
q_Faq	1	Explícame como funcionas exactamente
